#,.,.,.,.,.,.,.,.,.,R,R,R,R,R,R,.,.,.,.,L,.,.,.,.,.,.,.,L,.,.,.,.,.,B,B,B,B,B,B,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,L,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,L,.,L,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,L,.,.,.,L,.,.,.,L,.,.,.,L,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,L,.,.,.,L,.,.,.,.,.,L,.,.,.,L,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,L,.,.,L,.,.,.,.,.,.,.,L,.,.,L,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,S,.,.,.,.,.,.,.,.,L,.,L,.,.,.,.,.,.,.,.,.,L,.,L,.,.,.,.,.,.,.,.,S,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,L,.,.,.,.,.,.,.,.,.,.,.,L,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,L,.,.,.,.,.,.,.,.,.,.,.,.,.,L,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,.,L,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,.,#
#,.,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,.,#
#,.,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,.,#
#,.,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,.,#
#,.,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,.,#
#,.,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,.,#
#,.,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,.,#
#,L,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,L,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
